Date,workoutId,exerciseId,singleSetId,exerciseName,reps,weight,fake_user_id
2021-12-13,e7iUeShFD1,DhkjvJNsNR,e8M0ujZk6C,Sit Up,12,0.0,fake_id_845
2021-05-17,atXonyOeDp,UQBXLgsfXN,sqEH2xpTwF,Dumbbell Shrug,10,24.947610018960187,fake_id_883
2021-04-30,ylRv93J6as,uHBREgyju0,0MY5ELmNDN,Step Up,9,0.0,fake_id_863
2021-04-10,I3gy0tvFlJ,58REE5sJU1,OYkG1epfsr,Russian Twist,12,15.87575183024739,fake_id_869
2021-11-29,seLRUMsN1x,243X43p1XP,mM0WOnsMXa,Seated Leg Curl,15,58.96707822663317,fake_id_839
2021-11-27,Z7dgiDsCmi,zJlvUiMLou,RFiqDBQ0gc,Barbell Incline Bench Press,6,61.235042773811365,fake_id_839
2021-04-03,ERtudn8lMG,9q2Cdgm0FM,0cna736mxJ,Machine Leg Press,15,108.86229826455354,fake_id_887
2021-06-03,NTxPN5zpCk,r4bOO0fDTv,Wpn6osQsD3,Plank,0,0.0,fake_id_900
2021-10-14,cHKJ89WjlS,s5tzCNPRXw,5epCZLpNUk,Lunge Jump,7,0.0,fake_id_851
2021-02-01,uB3dYMQoGY,k4ivWt2zuv,Lla4Bvp7lZ,Barbell Glute Bridge,8,3.4019468207672983,fake_id_848
2021-06-19,twJC7M3fFx,WoEeZr6Uwx,FlyNsOlEIs,Single Arm Lat Pulldown,10,18.14371637742559,fake_id_871
2021-11-06,eMURj23Zlh,G1mxtZtEs5,QNXAWi8We6,Back Squat,7,77.5,fake_id_858
2021-01-21,66vYlWFRsg,AF7Qq7XK2r,oRMpNVTnIQ,Air Squats,18,0.0,fake_id_862
2021-11-03,bs8MHQPD4Z,nNMm3ywt6H,BFHOMXEWFQ,Pike Push Up,23,0.0,fake_id_846
2021-04-14,tCQzCBxLro,243X43p1XP,opr9G2c3HT,Seated Leg Curl,8,36.28743275485118,fake_id_886
2021-09-13,a5AUlNnAwy,djuvlRHUvb,o68zgykxjo,Dumbbell Rear Delt Raise,9,10.205840462301895,fake_id_891
2021-11-17,BBykm2C00b,dldAGWTRYw,ImdRWjrlpX,Forward Stability Ball Plank,0,0.0,fake_id_846
2021-10-28,ndYxQM6tsB,r4bOO0fDTv,4Refw6rNsw,Plank,0,0.0,fake_id_853
2021-08-04,est26xgFMG,uHBREgyju0,Rmp094KRoN,Step Up,8,0.0,fake_id_862
2021-01-31,lPtQrAmtKq,9VAkz3bNl4,lHU9DwXpus,Decline Push Up,8,0.0,fake_id_863
2021-05-05,JrhCYjupr0,iQzrqsifIr,8Om86K3zsr,Lateral Step Up,12,0.0,fake_id_865
2021-06-10,mlfaDaFB11,3GvUTFN8up,gI706Gd0uK,Calf Raise,50,0.0,fake_id_835
2021-01-11,NNsUGBTiK9,r4bOO0fDTv,JJUILDTv6M,Plank,0,0.0,fake_id_884
2021-02-18,0h52zGwUQm,dFycDkJyHe,JBB9wGxkSS,Dumbbell Shoulder Raise,20,9.071858188712795,fake_id_873
2021-09-20,FyJsEAxVOs,nNMm3ywt6H,rUN7I0O8hm,Pike Push Up,4,0.0,fake_id_875
2021-05-31,ueMihgovxl,s5tzCNPRXw,ZQQOmu0Cw5,Lunge Jump,8,0.0,fake_id_885
2021-09-29,jlUOelJutV,9VAkz3bNl4,H3KTG7gcaR,Decline Push Up,18,0.0,fake_id_877
2021-09-15,UclqJfcghj,9q2Cdgm0FM,5P0IxFgHIm,Machine Leg Press,8,77.11079460405875,fake_id_874
2022-01-09,8YbP0KLgWY,9fptvki4pW,OdhKGdspxk,Barbell Hip Thrust,10,54.43114913227677,fake_id_901
2021-05-12,IhkHsLAdhv,3GvUTFN8up,CunZBUeOpD,Calf Raise,25,0.0,fake_id_872
2021-02-15,w418CXTu8P,UThEK7cf4f,xvYWIDSNBh,Machine Fly,12,45.0,fake_id_885
2021-01-20,Cj7uBEZjkw,KVt5QRq9Hx,29rvqYJv97,Side Laterals to Front Raise,13,4.5,fake_id_885
2021-12-03,1KNVmsq3m1,otjt26R0oL,4CCFiEwVXE,Barbell Shoulder Press,6,17.00973410383649,fake_id_848
2021-10-14,5VfRMFhHDd,UQBXLgsfXN,PczyoitLnG,Dumbbell Shrug,15,20.41168092460379,fake_id_866
2021-06-28,LNIOjurJsF,QFhUumXlvb,4FGg8KCRO4,Reverse Grip Barbell Bent Over Row,6,47.62725549074217,fake_id_835
2021-09-07,Pea6d7MAat,58REE5sJU1,wpTASQPYXN,Russian Twist,15,9.071858188712795,fake_id_852
2021-10-13,ruikfL1mXD,DdtF1OFcuQ,BRS9fRqBYF,Tricep Push Up,11,0.0,fake_id_857
2021-08-04,jtL0gBLiSK,N6zu9IJNBz,AI1PSBhtEx,Leg Raise,8,0.0,fake_id_858
2021-04-08,Mla3Fm5JrM,G1mxtZtEs5,MwnAEPDoJN,Back Squat,2,102.05840462301894,fake_id_835
2021-10-31,r2r9EQnTYR,58REE5sJU1,iyHDX7qzds,Russian Twist,22,3.4019468207672983,fake_id_863
2021-10-31,t0DN6Eg4zz,omtypRFVyt,kQloXW1xig,Power Clean,12,25.0,fake_id_867
2021-03-16,JVlQq4euMj,QFhUumXlvb,d0JG0G7EZj,Reverse Grip Barbell Bent Over Row,3,47.62725549074217,fake_id_835
2021-10-13,y2acJT1aVC,AF7Qq7XK2r,A4Q9lXLyYE,Air Squats,10,13.607787283069193,fake_id_896
2021-06-02,zMWDxA4Vgy,zJlvUiMLou,jMhrKMJJ1M,Barbell Incline Bench Press,3,54.43114913227677,fake_id_896
2021-01-20,p7GSRsrWQF,pGKwaDfr6n,FP2NEnZErF,Glute Ham Raise Situp,10,0.0,fake_id_852
2021-06-25,D5oIOUYpoR,HpJxPvuCBP,QBvIlQqMNJ,Dumbbell Clean,6,9.071858188712795,fake_id_847
2021-10-08,uBGvEqpZs5,otjt26R0oL,0OVAQ3G32o,Barbell Shoulder Press,8,20.41168092460379,fake_id_870
2021-03-30,WIg8VdEKBa,uHBREgyju0,ATE4IM92I7,Step Up,12,0.0,fake_id_865
2021-12-30,sxpRICodZs,06kzIMnTzR,9mVCfta1Og,Oblique Crunch,21,0.0,fake_id_836
2021-02-19,BwvJHYK52k,uHBREgyju0,DPKIifJFm2,Step Up,10,3.628743275485118,fake_id_848
2021-11-20,ICmNNo6WEP,yR61QnjQAO,TdCxUwClqK,Medicine Ball Push Up,10,0.0,fake_id_858
2021-03-09,ahHLdo8jVX,dFycDkJyHe,MUtlDPTa82,Dumbbell Shoulder Raise,12,6.8038936415345965,fake_id_887
2021-10-25,ihQUKJ8Sd3,dOrcZrFXST,7Q0bfh1TUN,Handle Band Pec Fly,8,0.0,fake_id_881
2021-08-31,Grt5ug8x13,jgnSb5e39S,egjO3wpz2T,Australian Chin Up,9,0.0,fake_id_848
2021-03-18,DfTABKmrmV,516XLLabVp,j8HZ6YbfAn,Scapular Pull Up,9,0.0,fake_id_842
2021-01-24,0rpxcZcSlX,N6zu9IJNBz,2Of8D8sb1a,Leg Raise,15,0.0,fake_id_865
2021-08-28,xiTu3QdjeI,ewEcdHovom,qBoTU3EGYV,Hanging Leg Raise,10,0.0,fake_id_879
2021-12-08,OfSKUO7FgW,uHBREgyju0,tcekaAoCTP,Step Up,10,15.87575183024739,fake_id_882
2021-04-22,D6Bj7gq2Ot,N6zu9IJNBz,u9iJ814QMF,Leg Raise,22,0.0,fake_id_862
2021-07-14,0pqtMYM9ob,DdtF1OFcuQ,BrevKzHbWk,Tricep Push Up,9,0.0,fake_id_856
2021-11-23,0l1KVROeRN,s5tzCNPRXw,vr7fXt2KVV,Lunge Jump,11,0.0,fake_id_848
2021-03-26,YrtbAeJfPA,58REE5sJU1,t75SfpGxgp,Russian Twist,15,9.071858188712795,fake_id_836
2021-10-20,GmjR9p2r9O,DdtF1OFcuQ,Q2lFw2Y1bA,Tricep Push Up,21,0.0,fake_id_877
2021-02-19,Eq5tr51dBJ,UQBXLgsfXN,Ad4P8Tjcez,Dumbbell Shrug,9,38.55539730202938,fake_id_873
2021-03-08,h3gdDOWZVW,qfkBJ4A5eQ,qd3ps3JRz1,Dead Bug,9,0.0,fake_id_886
2021-06-08,UleguCOM1o,AF7Qq7XK2r,oAdWH1K6HA,Air Squats,11,0.0,fake_id_893
2021-06-12,LyD6Sx2BKo,UThEK7cf4f,5drwcICnDe,Machine Fly,15,52.16318458509857,fake_id_836
2021-12-02,Aot0Ier2Gq,s5tzCNPRXw,2ptPFYyG4l,Lunge Jump,12,0.0,fake_id_844
2021-03-21,FCKGOO1l4d,djuvlRHUvb,DXUjWLDjAs,Dumbbell Rear Delt Raise,16,4.535929094356398,fake_id_889
2021-01-21,gr1v4EDQhz,djuvlRHUvb,NgPLfona2V,Dumbbell Rear Delt Raise,10,4.535929094356398,fake_id_888
2021-09-29,Lun6DiX7oW,3GvUTFN8up,CfrvVvC4xd,Calf Raise,12,0.0,fake_id_865
2021-06-24,QPzgHeCDyb,DdtF1OFcuQ,mIL86nInlB,Tricep Push Up,7,0.0,fake_id_851
2021-03-02,WxeVEZ5qq6,06kzIMnTzR,nTUxkUyazh,Oblique Crunch,10,0.0,fake_id_886
2021-07-05,9HEVFZVlDX,UThEK7cf4f,oihezUc1An,Machine Fly,10,81.64672369841516,fake_id_850
2021-05-19,rHcLcRPk27,qfkBJ4A5eQ,6MC58Ti5MC,Dead Bug,8,0.0,fake_id_853
2021-08-21,kh8qfag7l0,uHBREgyju0,ZkUR3bgGhc,Step Up,5,11.339822735890994,fake_id_845
2021-07-17,if75VwAuQ8,y2Gg0PEzd8,QLAYCwpRQk,Preacher Curl,18,14.0,fake_id_837
2021-02-24,BVM712gEOD,oySTEjJdfw,BaK1kqXZ3i,Freemotion Chest Press,12,6.8038936415345965,fake_id_834
2021-01-30,yGIUfBs2bm,iQzrqsifIr,rYUpehN1nK,Lateral Step Up,8,0.0,fake_id_865
2021-09-17,OGFmCIyUYb,aIzmfLklht,hBw0vYmQwd,Dumbbell Step Up,5,3.628743275485118,fake_id_902
2021-12-15,7c3inBfwtA,BTmBzxhAmZ,e9YWbHSPOW,Dumbbell Pullover,3,11.339822735890994,fake_id_871
2021-06-03,KkGL7xowdN,UQBXLgsfXN,XUKJMRBw2D,Dumbbell Shrug,12,29.483539113316585,fake_id_909
2021-06-29,jifi5VM4ru,ewEcdHovom,MWwQ3DHpgf,Hanging Leg Raise,10,0.0,fake_id_898
2021-05-07,kAxSmzsR6l,58REE5sJU1,g0EC2WeGtm,Russian Twist,11,4.535929094356398,fake_id_845
2021-11-15,tzKAD90GVF,243X43p1XP,clw5M2xbCa,Seated Leg Curl,8,36.28743275485118,fake_id_878
2022-01-07,H65Z1Ojd4S,zJlvUiMLou,3kjEGG9SgX,Barbell Incline Bench Press,4,43.091326396385774,fake_id_842
2021-02-22,XpRYT7i1Od,AF7Qq7XK2r,etFUc1eHwp,Air Squats,20,7.937875915123695,fake_id_863
2021-03-27,ipjqJFsMYQ,BN1DjSE1Zi,G3vYNFU8JQ,Romanian Deadlift,10,79.37875915123695,fake_id_896
2021-06-25,D5oIOUYpoR,tSjey8z21h,INDVGhUSYf,TRX Chest Press,3,0.0,fake_id_847
2021-03-06,EWTAHalpQz,9fptvki4pW,YwEpx24mXk,Barbell Hip Thrust,10,45.35929094356398,fake_id_887
2021-09-02,H2kPM7nUVN,G1mxtZtEs5,FCSLG3JMUF,Back Squat,4,43.091326396385774,fake_id_842
2021-10-08,sEKCdAbbxc,06kzIMnTzR,5azwE1skhg,Oblique Crunch,12,0.0,fake_id_845
2021-04-29,DN6oLIjH4J,w5njIJMJHb,BoLPPUYHNa,Kettlebell Upright Row,16,18.0,fake_id_858
2021-03-27,MngwN5Qmt0,r4bOO0fDTv,GCn5Jv0Yjv,Plank,0,0.0,fake_id_846
2021-03-05,DHgjKiMnCa,s5tzCNPRXw,XyC0EHt4Wu,Lunge Jump,5,0.0,fake_id_863
2021-11-04,MODR3s8n7s,UThEK7cf4f,CzyG5jQupP,Machine Fly,10,47.62725549074217,fake_id_874
2021-03-30,H0FDNvgYrQ,AF7Qq7XK2r,8BdGx3YdD7,Air Squats,8,0.0,fake_id_877
2021-02-11,Gu3Kzn8rQX,uHBREgyju0,j1t0OSj84o,Step Up,9,0.0,fake_id_863
2021-09-21,KzFjeqFHGD,xPS7RzoOGm,JHybhD3hc8,Bent Over Barbell Row,11,49.895220037920375,fake_id_839
2021-10-24,bJT6sj7swq,xPS7RzoOGm,OCjTvf9s1h,Bent Over Barbell Row,6,65.0,fake_id_867
2021-04-17,C8t2KkgPai,58REE5sJU1,0ayT5XONfL,Russian Twist,22,4.535929094356398,fake_id_872
2021-02-25,6oN7Yd0aCP,N6zu9IJNBz,NgjV8jDRSs,Leg Raise,30,0.0,fake_id_903
2021-10-04,k858RQxHgQ,06kzIMnTzR,5vrVINrC0U,Oblique Crunch,7,0.0,fake_id_857
2021-12-04,albFXPlbd0,N6zu9IJNBz,XxsVI7nZYN,Leg Raise,14,0.0,fake_id_853
2021-06-01,6JZRzVmAiR,pGKwaDfr6n,xwjNCaWTUp,Glute Ham Raise Situp,11,0.0,fake_id_852
2022-01-11,u5n1YJULQv,UQBXLgsfXN,UBtoLgS8fv,Dumbbell Shrug,13,9.071858188712795,fake_id_860
2021-07-02,ADxpo7Rur5,06kzIMnTzR,LbiLl9rlmm,Oblique Crunch,12,0.0,fake_id_846
2021-11-29,nCh133YO5m,fxXbcxfkLt,HbRcNVjOWi,Exercise Ball Crunch,12,0.0,fake_id_859
2021-10-19,7liNaewjML,WoEeZr6Uwx,nq4QTHB38D,Single Arm Lat Pulldown,10,11.339822735890994,fake_id_848
2021-01-12,CIF0bn71gw,wNarovWdLy,EjnCHiLXZw,Cable Crunch,10,15.87575183024739,fake_id_847
2021-07-20,JFPbQCkcan,dFycDkJyHe,v0XL5pktGE,Dumbbell Shoulder Raise,11,9.071858188712795,fake_id_896
2021-04-16,Wq2JxIOquv,xPS7RzoOGm,kqaB5CQu0U,Bent Over Barbell Row,12,50.0,fake_id_849
2021-07-19,koHPIKScwK,erjFOF21dc,miD41AD1Zz,Reverse Barbell Curl,15,20.41168092460379,fake_id_896
2021-05-06,AkuquYcdXR,uHBREgyju0,10uzQNA3S9,Step Up,8,0.0,fake_id_834
2021-03-28,tSeJsd7AYC,Mok6zwcCl9,Iyj0Rxk45N,Cable Upright Row,10,15.87575183024739,fake_id_887
2021-04-07,5zgEhJO28f,BN1DjSE1Zi,CDnfaSlQ4C,Romanian Deadlift,13,24.040424200088907,fake_id_881
2021-06-30,lXrkXqGFEw,DdtF1OFcuQ,BHJs0Quy2n,Tricep Push Up,16,0.0,fake_id_877
2021-04-26,ONk8LDdbpx,58REE5sJU1,SUmVQZLrsw,Russian Twist,18,4.535929094356398,fake_id_845
2021-12-09,vl9xVpLcRL,k3yxx2a6oz,V0Uy7XZ36u,Seated Machine Calf Press,8,20.0,fake_id_885
2021-02-16,TgJGMpQ2dX,DhkjvJNsNR,EGYIXiwc11,Sit Up,9,0.0,fake_id_851
2021-09-22,x1AyLIkjax,UQBXLgsfXN,QXpRnqzJO0,Dumbbell Shrug,15,14.0,fake_id_885
2022-01-06,YihCdFQBuh,4IMiKZHvCG,kEinMGTtL5,Shotgun Row,10,15.87575183024739,fake_id_910
2021-10-05,7IGL9GV8NI,DdtF1OFcuQ,CeJSVHmXex,Tricep Push Up,10,0.0,fake_id_863
2021-08-18,iWY9sXNNYw,58REE5sJU1,IuSAynaHZT,Russian Twist,15,11.339822735890994,fake_id_846
2021-06-22,tVHHprADts,ewEcdHovom,XEWQM8ygil,Hanging Leg Raise,12,0.0,fake_id_847
2021-01-17,MNC82mYjVh,dFycDkJyHe,UFSvxJ6UiM,Dumbbell Shoulder Raise,9,2.267964547178199,fake_id_871
2021-05-06,eE45mYTsMn,58REE5sJU1,COk7VVWs59,Russian Twist,22,0.0,fake_id_838
2021-09-14,GBWJRI2jo2,243X43p1XP,gg3M5a1uZF,Seated Leg Curl,8,45.35929094356398,fake_id_861
2021-10-14,Q7dfZQ2mC0,xPS7RzoOGm,OHAo4IIVD7,Bent Over Barbell Row,10,40.0,fake_id_858
2021-06-24,0YnCZTPVOj,N6zu9IJNBz,b6UDFRna5b,Leg Raise,20,0.0,fake_id_903
2021-03-25,rQD3hoDczb,Yw1aA3soIp,Cj4y1eSsXW,Dumbbell Sumo Squat,9,10.205840462301895,fake_id_838
2021-01-24,JFpcKRBa5t,zJlvUiMLou,VwOB3JTfAp,Barbell Incline Bench Press,7,61.235042773811365,fake_id_901
2021-09-17,CjRAljoUv2,UThEK7cf4f,ASgR6xyOmD,Machine Fly,10,79.37875915123695,fake_id_850
2021-10-23,fLwsRbeKwn,AF7Qq7XK2r,bMVXTPs9qi,Air Squats,19,0.0,fake_id_867
2021-07-02,Eag2Wlc7gG,58REE5sJU1,SVZ2pOXse5,Russian Twist,20,0.45359290943563974,fake_id_844
2021-02-10,VyMFtUYPkz,DdtF1OFcuQ,lcKz0VacpC,Tricep Push Up,7,0.0,fake_id_854
2022-01-03,IPAWlmeaVy,fxXbcxfkLt,caujq1ppSc,Exercise Ball Crunch,9,0.0,fake_id_879
2021-12-24,L4yveGVEoQ,243X43p1XP,RMzZRFnQVB,Seated Leg Curl,15,49.895220037920375,fake_id_836
2021-06-07,gnGzjMbkv0,06kzIMnTzR,lfQnBDd0cR,Oblique Crunch,9,0.0,fake_id_886
2021-12-03,0WO6RBjOeP,djuvlRHUvb,KHCQL5ixfX,Dumbbell Rear Delt Raise,15,9.071858188712795,fake_id_836
2021-06-09,Z8MHNzHAvF,uHBREgyju0,GqT2Aa0j5F,Step Up,7,18.14371637742559,fake_id_847
2021-08-20,gSB1zytWbv,qfkBJ4A5eQ,TtyLPebdxp,Dead Bug,9,0.0,fake_id_885
2021-04-01,Gz5Jv3weXx,djuvlRHUvb,tILD42nvtv,Dumbbell Rear Delt Raise,20,5.0,fake_id_858
2021-08-05,oVHsJ6colB,otjt26R0oL,Nwr3GYKdry,Barbell Shoulder Press,3,47.62725549074217,fake_id_839
2021-04-28,4FsYGGM7f9,r4bOO0fDTv,UPHdc4CNSd,Plank,0,0.0,fake_id_838
2021-02-25,CbPCmHeuiM,ewEcdHovom,vAGi7ZQwIm,Hanging Leg Raise,20,0.0,fake_id_903
2021-04-21,i36wYlxjer,qfkBJ4A5eQ,jHdt4ul69k,Dead Bug,8,0.0,fake_id_877
2021-02-09,7sH8zQwCZC,243X43p1XP,A66uyLOZR7,Seated Leg Curl,8,40.82336184920758,fake_id_866
2021-05-16,N2iHhRTDob,9q2Cdgm0FM,lJkTeSJZSY,Machine Leg Press,10,99.79044007584075,fake_id_850
2021-04-07,eXBDn0z5lu,DdtF1OFcuQ,fpeBluLMRA,Tricep Push Up,9,0.0,fake_id_867
2021-01-30,yGIUfBs2bm,N6zu9IJNBz,E5gvDKpUga,Leg Raise,12,0.0,fake_id_865
2021-12-10,QShSL1nNuE,iQzrqsifIr,9H5LMIddl4,Lateral Step Up,12,0.0,fake_id_865
2021-08-07,avgqA8jj8g,DhkjvJNsNR,xcma93riff,Sit Up,17,0.0,fake_id_852
2021-02-19,bTqi2EzXG5,9fptvki4pW,fYhkWo3AiV,Barbell Hip Thrust,8,52.16318458509857,fake_id_896
2021-11-18,xndZwFoWOC,djuvlRHUvb,jysrZ6GhHf,Dumbbell Rear Delt Raise,13,7.0,fake_id_837
2021-11-09,B96ug8WVBy,r4bOO0fDTv,bCCRtV84km,Plank,0,0.0,fake_id_846
2021-11-26,zpsNpPWA8f,QUvE80fdlJ,WwUQs2QP3y,Tricep Kickback,20,4.0,fake_id_858
2021-07-28,rYGfggc3ZV,dOrcZrFXST,WEoca4n3io,Handle Band Pec Fly,8,0.0,fake_id_860
2021-03-16,TETDRtnWMM,xPS7RzoOGm,faRfftdbrF,Bent Over Barbell Row,5,27.215574566138386,fake_id_848
2021-06-10,rhzS3XGqDK,DdtF1OFcuQ,ghKbohhLXE,Tricep Push Up,20,0.0,fake_id_844
2021-05-29,QLfjFZI32v,HpJxPvuCBP,8ZHNbZ2qac,Dumbbell Clean,14,4.0,fake_id_854
2021-02-01,DOjtPo6B2E,58REE5sJU1,vzBUbm5nm6,Russian Twist,12,15.87575183024739,fake_id_869
2021-01-31,W4qZApd2di,9fptvki4pW,ihdqq5o6m2,Barbell Hip Thrust,9,47.62725549074217,fake_id_838
2022-01-05,nHRSNkKNNS,AF7Qq7XK2r,EmDEexZh9Z,Air Squats,15,0.0,fake_id_865
2021-02-24,nQpdPCXtVy,y2Gg0PEzd8,mNY9awf30m,Preacher Curl,15,29.483539113316585,fake_id_836
2021-05-03,lg6YuFx3jQ,w5njIJMJHb,bj4SWnpDiv,Kettlebell Upright Row,14,9.979044007584074,fake_id_845
2021-05-07,TExuqsZrGU,BN1DjSE1Zi,ZDekUlSN6V,Romanian Deadlift,15,31.75150366049478,fake_id_869
2021-01-26,4tRchRcguZ,uHBREgyju0,ibgEvyEs9W,Step Up,12,29.483539113316585,fake_id_847
2021-03-16,TETDRtnWMM,xPS7RzoOGm,SPSRbrFPFo,Bent Over Barbell Row,5,27.215574566138386,fake_id_848
2021-04-08,Mla3Fm5JrM,AF7Qq7XK2r,qj5ohb5v7X,Air Squats,30,0.0,fake_id_835
2021-07-01,3a3jfb0O83,EAjKaB5zWy,9hIMmH4FuL,Dumbbell Kickbacks,11,13.607787283069193,fake_id_841
2021-08-07,xau3iQTfiE,s5tzCNPRXw,5DPvaLsPtA,Lunge Jump,10,0.0,fake_id_853
2021-07-08,ifTALkecrM,dFycDkJyHe,nxrdLnCvD9,Dumbbell Shoulder Raise,10,2.267964547178199,fake_id_846
2021-01-21,aKi5g1eBjN,HpJxPvuCBP,2wNvpZ4v2a,Dumbbell Clean,12,11.339822735890994,fake_id_847
2021-08-15,J2USBuxSBH,EAjKaB5zWy,1G7eGjisE2,Dumbbell Kickbacks,8,13.607787283069193,fake_id_887
2022-01-08,RICBAu9QNm,4IMiKZHvCG,lY6xK7VVQB,Shotgun Row,5,20.41168092460379,fake_id_889
2021-12-25,2dYhFAv6Fv,G1mxtZtEs5,bdpTkL1r6T,Back Squat,4,85.0,fake_id_858
2021-04-27,lYaQdplwRZ,06kzIMnTzR,TLzA43E2dW,Oblique Crunch,9,0.0,fake_id_886
2021-02-15,amYIvaD2rj,djuvlRHUvb,MZgnpxGRl4,Dumbbell Rear Delt Raise,10,6.8038936415345965,fake_id_866
2021-10-27,wz1tuDhgpQ,nNMm3ywt6H,DvuebhppQ2,Pike Push Up,9,0.0,fake_id_857
2021-06-14,uViCOA4AMX,7wof3tzAVY,QWr3k0NZrP,Smith Machine Stiff-Legged Deadlift,10,50.0,fake_id_837
2021-02-05,CL6gECDp6d,otjt26R0oL,iXRzkmi3IW,Barbell Shoulder Press,6,36.28743275485118,fake_id_856
2021-07-03,09nC1VFEKD,BTmBzxhAmZ,EQgdrUz9Yp,Dumbbell Pullover,7,15.87575183024739,fake_id_853
2021-11-09,rpOZCsHpBa,9ykyHFs36M,BdmQUSzPh8,Clean,12,13.607787283069193,fake_id_881
2021-09-17,xGdX7Pot4d,fxXbcxfkLt,m5PHuZ0kdT,Exercise Ball Crunch,8,0.0,fake_id_870
2021-05-24,nPGu2lUCiB,N6zu9IJNBz,VuiU3fyM85,Leg Raise,12,0.0,fake_id_886
2021-03-22,PkwpKpgbF0,fxXbcxfkLt,6W9eklDJT1,Exercise Ball Crunch,50,0.0,fake_id_847
2021-02-05,5s2mQjGCX5,BN1DjSE1Zi,bxNneBVIb2,Romanian Deadlift,6,34.01946820767298,fake_id_848
2021-09-23,OAD034C0Kg,s5tzCNPRXw,VlIecq1X3E,Lunge Jump,8,0.0,fake_id_885
2021-11-08,8Vq1t1iTpx,7wof3tzAVY,CDDhHnE2BZ,Smith Machine Stiff-Legged Deadlift,10,45.35929094356398,fake_id_891
2021-01-22,nJkuRLcuue,dFycDkJyHe,ug2Z9sdZT1,Dumbbell Shoulder Raise,12,5.0,fake_id_904
2021-04-21,eCguB8Rzom,EAjKaB5zWy,VMQajG8IlO,Dumbbell Kickbacks,12,15.87575183024739,fake_id_869
2021-04-08,SSeXV8Iu2W,DhkjvJNsNR,JAI2unZxCm,Sit Up,25,0.0,fake_id_862
